[5, 12, 13, 26, 43, 83]
[5, 12, 13, 43, 60, 83]
[5, 11, 12, 13, 60, 83]
[4, 5, 10, 33, 63, 83]
[4, 5, 10, 12, 63, 83]
[4, 5, 10, 12, 60, 83]
[5, 10, 12, 43, 60, 83]
[0, 37, 59, 60, 70, 76]
[0, 16, 52, 59, 70, 79]
[0, 51, 59, 60, 79, 88]
[0, 16, 51, 59, 69, 87]
[0, 16, 51, 52, 59, 79]
[0, 51, 52, 59, 60, 79]
[5, 12, 13, 18, 43, 60]
[0, 9, 17, 49, 70, 82]
[0, 17, 49, 70, 72, 82]
[17, 19, 49, 65, 72, 82]
[13, 15, 17, 26, 50, 71]
[4, 5, 21, 23, 33, 81]
[21, 44, 67, 74, 81, 89]
[13, 22, 49, 58, 74, 86]
[16, 21, 28, 41, 59, 87]
[16, 21, 28, 34, 41, 59]
[34, 41, 60, 61, 68, 76]
[62, 68, 69, 75, 81, 87]
[10, 42, 50, 57, 77, 89]
[33, 37, 42, 59, 76, 88]
[34, 46, 59, 60, 76, 88]
[33, 34, 37, 59, 76, 88]
[34, 37, 59, 60, 76, 88]
[1, 5, 12, 59, 75, 78]
[6, 42, 50, 57, 83, 89]
[6, 9, 18, 42, 61, 85]
[4, 6, 9, 18, 42, 85]
[5, 18, 66, 75, 78, 81]
[5, 12, 18, 75, 78, 81]
[5, 12, 43, 75, 78, 81]
[6, 7, 11, 22, 49, 58]
[58, 66, 71, 77, 78, 84]
[33, 42, 77, 82, 88, 89]
[12, 43, 47, 75, 77, 78]
[43, 47, 58, 75, 77, 78]
[12, 43, 47, 60, 75, 77]
[0, 11, 60, 77, 79, 84]
[13, 14, 22, 46, 66, 78]
[15, 58, 71, 77, 79, 88]
[12, 43, 47, 75, 78, 81]
[12, 25, 43, 48, 77, 87]
[12, 25, 43, 47, 75, 77]
[0, 12, 16, 59, 75, 87]
[12, 25, 43, 75, 77, 87]
[58, 66, 71, 77, 84, 87]
[45, 64, 66, 71, 77, 87]
[3, 10, 50, 66, 77, 89]
[3, 10, 66, 75, 77, 89]
[22, 45, 64, 66, 71, 77]
[22, 45, 47, 64, 71, 77]
[22, 25, 47, 64, 71, 77]
[22, 25, 47, 50, 71, 77]
[48, 58, 61, 66, 72, 87]
[0, 16, 23, 59, 75, 87]
[0, 23, 59, 69, 75, 87]
[25, 47, 69, 75, 77, 89]
[25, 40, 47, 64, 69, 77]
[25, 40, 47, 69, 75, 77]
[25, 40, 44, 61, 69, 75]
[7, 22, 25, 47, 71, 77]
[7, 22, 25, 64, 71, 77]
[7, 22, 47, 64, 71, 77]
[7, 22, 45, 47, 71, 77]
[7, 22, 45, 47, 64, 71]
[7, 22, 45, 64, 71, 77]
[7, 22, 25, 47, 64, 71]
[34, 40, 48, 58, 61, 68]
[22, 25, 47, 64, 69, 77]
[7, 10, 25, 50, 77, 89]
[6, 7, 10, 25, 50, 89]
[7, 25, 47, 50, 77, 89]
[25, 47, 50, 69, 77, 89]
[7, 10, 42, 50, 77, 89]
[7, 25, 47, 50, 71, 77]
[47, 57, 58, 75, 77, 78]
[7, 10, 42, 50, 72, 89]
[7, 10, 40, 42, 64, 77]
[12, 29, 47, 60, 75, 77]
[12, 29, 40, 47, 75, 77]
[0, 12, 29, 60, 75, 77]
[7, 22, 29, 32, 50, 77]
[7, 22, 29, 32, 47, 50]
[7, 11, 22, 29, 32, 85]
[0, 11, 22, 29, 32, 85]
[11, 22, 29, 32, 50, 81]
[11, 15, 32, 50, 54, 67]
[6, 15, 32, 50, 54, 67]
[10, 15, 32, 50, 54, 67]
[6, 7, 10, 15, 50, 54]
[10, 12, 25, 40, 75, 77]
[12, 25, 44, 70, 74, 75]
[5, 38, 59, 60, 70, 75]
[38, 44, 59, 60, 70, 75]
[10, 25, 70, 75, 77, 89]
[0, 7, 19, 51, 72, 74]
[0, 7, 19, 49, 51, 74]
[0, 7, 49, 51, 72, 74]
[7, 10, 25, 40, 64, 77]
[25, 40, 44, 64, 69, 81]
[7, 24, 25, 48, 74, 77]
[0, 49, 51, 69, 81, 87]
[0, 4, 23, 69, 81, 87]
[0, 4, 21, 23, 81, 87]
[15, 40, 50, 57, 69, 77]
[4, 10, 46, 50, 63, 83]
[46, 59, 63, 70, 74, 78]
[4, 5, 24, 63, 73, 81]
[4, 24, 63, 73, 74, 86]
[10, 25, 29, 70, 75, 77]
[10, 24, 25, 29, 75, 77]
[23, 29, 57, 70, 75, 89]
[29, 30, 57, 75, 77, 89]
[21, 23, 57, 58, 75, 87]
[28, 30, 45, 62, 69, 89]
[15, 30, 40, 57, 69, 77]
[14, 23, 45, 55, 80, 86]
[57, 70, 74, 77, 80, 86]
[14, 23, 55, 57, 80, 86]
[14, 28, 45, 56, 80, 86]
[14, 22, 28, 45, 80, 86]
[22, 45, 64, 69, 77, 80]
[22, 25, 64, 69, 77, 80]
[25, 40, 64, 69, 77, 80]
[7, 24, 25, 64, 74, 77]
[6, 30, 45, 51, 59, 69]
[7, 22, 25, 44, 64, 74]
[7, 22, 25, 64, 74, 77]
[46, 57, 70, 74, 77, 78]
[22, 45, 46, 54, 61, 88]
[20, 22, 45, 46, 61, 88]
[13, 14, 17, 22, 45, 86]
[13, 17, 22, 44, 45, 86]
[13, 14, 17, 45, 56, 86]
[13, 14, 17, 45, 46, 56]
[1, 5, 31, 49, 63, 70]
[1, 5, 24, 31, 49, 63]
[1, 4, 5, 24, 31, 63]
[1, 5, 10, 49, 63, 70]
[1, 5, 10, 24, 49, 63]
[1, 4, 5, 10, 24, 63]
[1, 22, 28, 49, 63, 86]
[1, 5, 59, 63, 70, 78]
[15, 22, 25, 46, 63, 74]
[21, 25, 48, 61, 68, 87]
[21, 48, 58, 61, 68, 87]
[0, 3, 44, 59, 70, 74]
[21, 44, 55, 59, 63, 86]
[15, 22, 58, 77, 82, 88]
[7, 15, 22, 58, 77, 82]
[3, 6, 7, 15, 18, 54]
[6, 7, 15, 18, 22, 54]
[7, 15, 18, 22, 54, 82]
[6, 7, 15, 18, 22, 25]
[3, 6, 7, 15, 18, 30]
[3, 6, 7, 18, 56, 79]
[0, 49, 51, 68, 81, 87]
[31, 56, 67, 70, 72, 82]
[0, 16, 21, 23, 59, 87]
[0, 3, 4, 21, 23, 81]
[0, 3, 7, 12, 29, 77]
[0, 3, 7, 12, 29, 54]
[12, 14, 29, 43, 47, 75]
[12, 14, 29, 47, 75, 81]
[13, 14, 47, 57, 75, 89]
[13, 15, 47, 57, 58, 75]
[13, 15, 47, 57, 58, 74]
[13, 15, 46, 47, 57, 74]
[15, 46, 47, 57, 70, 77]
[5, 13, 38, 57, 78, 83]
[15, 18, 22, 54, 82, 88]
[15, 22, 33, 77, 82, 88]
[22, 33, 77, 80, 82, 88]
[13, 22, 33, 64, 80, 83]
[4, 9, 23, 65, 85, 86]
[4, 5, 18, 39, 42, 82]
[0, 3, 21, 32, 44, 81]
[0, 3, 9, 32, 44, 81]
[0, 32, 39, 77, 84, 87]
[0, 39, 70, 77, 82, 84]
[3, 70, 74, 77, 80, 86]
[0, 39, 42, 77, 82, 84]
[3, 28, 30, 62, 69, 89]
[4, 8, 24, 65, 74, 79]
[8, 56, 59, 65, 79, 88]
[15, 22, 46, 77, 79, 88]
[0, 34, 39, 68, 77, 87]
[3, 8, 15, 74, 75, 79]
[3, 15, 74, 75, 77, 79]
[0, 3, 74, 75, 77, 79]
[0, 3, 23, 59, 75, 79]
[3, 8, 59, 74, 75, 79]
[0, 3, 59, 74, 75, 79]
[0, 3, 19, 44, 59, 74]
[3, 19, 44, 59, 74, 86]
[0, 3, 44, 59, 74, 75]
[4, 31, 46, 63, 74, 76]
[30, 34, 41, 59, 76, 88]
[28, 29, 34, 38, 40, 59]
[28, 29, 30, 34, 40, 59]
[3, 29, 30, 34, 40, 77]
[3, 29, 30, 34, 40, 59]
[3, 28, 29, 30, 34, 40]
[3, 28, 29, 34, 40, 59]
[16, 21, 34, 48, 52, 68]
[0, 1, 22, 52, 68, 77]
[0, 1, 22, 29, 68, 77]
[0, 1, 29, 68, 77, 84]
[22, 29, 46, 77, 79, 88]
[22, 29, 46, 68, 77, 79]
[0, 19, 39, 68, 76, 84]
[0, 19, 39, 68, 84, 87]
[0, 11, 19, 22, 39, 83]
[4, 63, 74, 76, 85, 86]
[4, 42, 63, 74, 76, 85]
[4, 46, 63, 74, 76, 85]
[4, 18, 42, 63, 82, 85]
[0, 4, 42, 74, 76, 85]
[0, 3, 23, 32, 59, 79]
[3, 8, 32, 56, 59, 79]
[3, 18, 32, 56, 85, 86]
[3, 32, 56, 77, 80, 86]
[3, 21, 23, 32, 59, 86]
[3, 21, 32, 44, 59, 86]
[3, 21, 44, 59, 74, 86]
[0, 3, 21, 44, 59, 74]
[0, 3, 21, 32, 44, 59]
[0, 3, 21, 23, 32, 59]
[0, 21, 23, 32, 59, 87]
[13, 14, 22, 28, 80, 86]
[12, 13, 14, 22, 28, 80]
[0, 12, 13, 22, 44, 74]
[0, 3, 12, 44, 59, 74]
[0, 3, 12, 32, 44, 59]
[0, 1, 12, 22, 68, 77]
[12, 13, 15, 22, 44, 74]
[3, 12, 35, 48, 74, 77]
[12, 22, 32, 35, 47, 77]
[3, 12, 35, 40, 48, 77]
[34, 35, 48, 53, 77, 87]
[34, 48, 53, 68, 77, 87]
[34, 53, 59, 76, 78, 88]
[56, 65, 67, 71, 77, 88]
[56, 65, 67, 71, 78, 88]
[58, 61, 67, 71, 73, 88]
[15, 58, 67, 71, 77, 88]
[8, 56, 65, 67, 71, 88]
[8, 61, 65, 67, 71, 88]
[61, 65, 67, 71, 78, 88]
[10, 21, 34, 49, 53, 68]
[21, 34, 49, 53, 68, 87]
[30, 34, 53, 59, 76, 88]
[2, 10, 53, 68, 77, 84]
[21, 30, 34, 53, 59, 88]
[21, 34, 53, 61, 68, 87]
[10, 34, 35, 40, 53, 77]
[15, 22, 47, 50, 71, 77]
[13, 14, 22, 45, 47, 86]
[13, 14, 45, 56, 80, 86]
[12, 13, 14, 43, 47, 75]
[11, 32, 35, 38, 70, 85]
[10, 11, 32, 35, 70, 85]
[3, 32, 56, 70, 85, 86]
[1, 16, 41, 59, 70, 75]
[1, 16, 34, 41, 59, 70]
[1, 34, 35, 41, 70, 77]
[16, 21, 34, 41, 59, 87]
[16, 21, 34, 41, 68, 87]
[21, 30, 34, 41, 88, 89]
[21, 30, 34, 41, 59, 88]
[21, 30, 34, 41, 61, 88]
[30, 41, 67, 77, 88, 89]
[21, 30, 41, 67, 88, 89]
[30, 41, 43, 60, 77, 88]
[30, 34, 41, 60, 77, 88]
[30, 34, 41, 60, 61, 88]
[30, 34, 41, 59, 60, 88]
[21, 25, 44, 74, 81, 89]
[21, 31, 34, 41, 88, 89]
[2, 32, 41, 44, 59, 69]
[12, 13, 22, 47, 74, 78]
[10, 33, 53, 67, 77, 88]
[8, 53, 61, 65, 67, 88]
[8, 53, 65, 67, 82, 88]
[32, 56, 65, 67, 72, 86]
[32, 56, 65, 67, 77, 86]
[56, 65, 67, 77, 78, 88]
[4, 21, 65, 67, 74, 86]
[3, 4, 21, 67, 74, 86]
[3, 21, 28, 30, 67, 89]
[3, 6, 8, 56, 59, 79]
[13, 22, 25, 44, 64, 74]
[0, 39, 68, 77, 84, 87]
[3, 32, 56, 67, 77, 86]
[3, 32, 56, 67, 85, 86]
[3, 4, 67, 74, 85, 86]
[3, 4, 8, 54, 67, 74]
[3, 4, 12, 54, 67, 74]
[0, 3, 4, 12, 54, 74]
[21, 31, 67, 82, 88, 89]
[3, 15, 32, 50, 67, 77]
[0, 16, 21, 23, 68, 87]
[0, 3, 7, 23, 32, 85]
[7, 15, 22, 25, 74, 77]
[7, 15, 22, 25, 50, 77]
[7, 15, 22, 32, 50, 77]
[3, 7, 15, 32, 50, 77]
[0, 3, 21, 23, 32, 81]
[0, 21, 23, 32, 81, 87]
[0, 21, 23, 68, 81, 87]
[3, 21, 67, 74, 81, 89]
[21, 33, 67, 74, 81, 89]
[21, 33, 67, 81, 88, 89]
[21, 30, 33, 67, 88, 89]
[30, 33, 67, 77, 88, 89]
[15, 30, 33, 67, 77, 88]
[21, 23, 33, 81, 88, 89]
[6, 30, 33, 67, 83, 89]
[33, 67, 77, 82, 88, 89]
[15, 33, 67, 77, 82, 88]
[21, 33, 67, 82, 88, 89]
[24, 33, 64, 73, 74, 81]
[0, 9, 21, 23, 32, 81]
[0, 3, 9, 23, 32, 81]
[0, 3, 9, 23, 32, 85]
[0, 3, 9, 21, 23, 32]
[3, 9, 21, 23, 32, 81]
[3, 9, 21, 23, 32, 86]
[3, 9, 23, 32, 85, 86]
[0, 3, 9, 21, 23, 81]
[0, 3, 9, 21, 32, 81]
[0, 22, 37, 60, 77, 88]
[3, 15, 30, 40, 67, 77]
[3, 15, 40, 50, 67, 77]
[3, 6, 50, 67, 81, 89]
[6, 30, 33, 51, 67, 83]
[30, 33, 51, 67, 77, 88]
[6, 30, 33, 51, 59, 83]
[0, 1, 12, 37, 70, 77]
