[1, 15, 31, 44, 68, 69]
[1, 9, 20, 44, 68, 69]
[1, 15, 30, 44, 68, 69]
[1, 20, 22, 42, 68, 69]
[12, 31, 65, 67, 86, 131]
[8, 20, 41, 47, 73, 81]
[8, 20, 34, 41, 73, 81]
[2, 49, 59, 71, 93, 122]
[2, 4, 49, 59, 71, 93]
[2, 49, 59, 71, 94, 122]
[2, 4, 49, 59, 71, 140]
[2, 20, 49, 59, 94, 95]
[2, 20, 49, 59, 93, 95]
[2, 49, 59, 88, 93, 95]
[2, 49, 57, 59, 88, 95]
[2, 27, 49, 59, 88, 95]
[2, 20, 27, 49, 59, 95]
[2, 4, 20, 49, 59, 93]
[2, 4, 20, 27, 49, 59]
[2, 20, 49, 59, 93, 122]
[2, 20, 27, 49, 59, 94]
[2, 20, 49, 59, 94, 122]
[34, 55, 94, 98, 100, 114]
[20, 27, 55, 60, 94, 114]
[20, 27, 34, 55, 94, 114]
[20, 27, 47, 55, 94, 114]
[6, 27, 99, 136, 137, 143]
[27, 99, 132, 136, 137, 143]
[98, 99, 132, 136, 137, 143]
[9, 99, 117, 132, 137, 143]
[9, 10, 40, 117, 137, 149]
[9, 103, 121, 132, 145, 149]
[9, 57, 103, 121, 145, 149]
[40, 56, 123, 125, 151, 153]
[1, 15, 31, 33, 37, 43]
[1, 14, 31, 33, 37, 43]
[1, 15, 31, 33, 38, 43]
[1, 15, 31, 33, 38, 92]
[15, 31, 33, 35, 38, 92]
[15, 31, 38, 84, 89, 127]
[15, 31, 38, 43, 114, 127]
[15, 18, 38, 108, 114, 129]
[15, 38, 69, 84, 103, 129]
[15, 31, 38, 69, 84, 103]
[69, 78, 84, 103, 129, 147]
[12, 31, 46, 69, 125, 133]
[8, 16, 78, 118, 125, 139]
[5, 23, 39, 71, 103, 129]
[5, 32, 50, 71, 80, 141]
[16, 25, 108, 142, 150, 152]
[50, 59, 91, 115, 146, 153]
[11, 15, 39, 43, 59, 103]
[15, 50, 59, 109, 115, 153]
[11, 59, 71, 135, 153, 154]
[11, 23, 59, 71, 102, 103]
[11, 23, 59, 102, 103, 147]
[23, 24, 59, 102, 138, 147]
[23, 24, 59, 85, 102, 138]
[23, 24, 39, 59, 85, 138]
[11, 23, 39, 59, 71, 103]
[39, 48, 86, 101, 136, 152]
[48, 84, 85, 128, 137, 142]
[48, 84, 115, 128, 137, 142]
[35, 48, 84, 115, 128, 137]
[35, 48, 84, 85, 128, 137]
[35, 48, 84, 128, 145, 152]
[48, 84, 116, 128, 142, 145]
[48, 84, 128, 142, 145, 152]
[12, 48, 84, 142, 145, 152]
[48, 84, 128, 144, 145, 152]
[12, 35, 48, 84, 145, 152]
