[21, 25, 28, 116, 138, 229]
[42, 184, 205, 210, 212, 229]
[42, 127, 184, 205, 210, 212]
[22, 47, 84, 184, 205, 212]
[3, 47, 106, 184, 205, 212]
[72, 101, 191, 202, 212, 248]
[13, 14, 38, 141, 191, 202]
[35, 63, 126, 129, 179, 191]
[35, 63, 66, 126, 179, 191]
[35, 63, 74, 129, 179, 191]
[35, 63, 109, 126, 179, 191]
[35, 129, 144, 179, 191, 196]
[35, 129, 144, 158, 179, 191]
[1, 91, 144, 179, 191, 196]
[1, 15, 16, 19, 86, 158]
[1, 16, 19, 86, 93, 158]
[1, 16, 65, 93, 98, 197]
[11, 16, 19, 82, 98, 117]
[10, 11, 16, 19, 98, 117]
[11, 16, 130, 190, 211, 233]
[15, 16, 51, 106, 185, 201]
[58, 91, 99, 161, 227, 247]
[14, 51, 59, 103, 114, 153]
[51, 64, 76, 103, 153, 173]
[51, 64, 76, 83, 103, 173]
[29, 68, 137, 171, 173, 196]
[48, 137, 171, 173, 196, 246]
[137, 140, 171, 173, 196, 246]
[111, 140, 171, 173, 196, 246]
[61, 69, 104, 115, 142, 174]
[36, 61, 104, 115, 142, 174]
[7, 36, 61, 86, 115, 174]
[3, 48, 56, 89, 115, 180]
[3, 56, 69, 89, 115, 180]
[3, 39, 48, 149, 153, 177]
[18, 83, 177, 210, 237, 240]
[18, 83, 150, 177, 210, 237]
[18, 83, 150, 210, 237, 240]
[52, 97, 165, 170, 240, 247]
[9, 52, 97, 165, 170, 247]
[18, 52, 81, 92, 95, 97]
[18, 48, 81, 92, 95, 97]
[18, 33, 81, 92, 95, 97]
[18, 33, 48, 92, 95, 97]
[23, 46, 92, 130, 187, 210]
[46, 92, 130, 177, 187, 210]
[18, 48, 81, 92, 137, 155]
[18, 48, 81, 137, 155, 199]
[48, 81, 137, 155, 199, 246]
[18, 48, 137, 155, 199, 214]
[18, 81, 137, 155, 199, 214]
[48, 81, 137, 155, 199, 214]
[18, 48, 155, 177, 199, 214]
[18, 48, 81, 155, 199, 214]
[48, 149, 155, 177, 199, 214]
[48, 81, 149, 155, 199, 214]
[48, 69, 149, 162, 199, 214]
[18, 44, 48, 137, 199, 214]
[18, 33, 44, 48, 137, 148]
[18, 145, 152, 203, 226, 230]
[18, 145, 152, 153, 203, 226]
[18, 145, 152, 153, 203, 210]
[18, 152, 153, 203, 211, 226]
[18, 134, 152, 153, 203, 226]
[18, 153, 162, 172, 203, 210]
[18, 153, 162, 172, 209, 210]
[149, 153, 162, 172, 203, 210]
[18, 23, 143, 203, 210, 243]
[23, 138, 140, 152, 203, 234]
[12, 162, 169, 230, 234, 248]
[134, 138, 140, 141, 153, 242]
[134, 138, 140, 152, 153, 203]
[91, 96, 100, 134, 147, 183]
[63, 138, 141, 149, 159, 168]
[5, 63, 149, 159, 168, 215]
[5, 63, 141, 149, 159, 168]
[63, 149, 159, 168, 239, 248]
[63, 149, 159, 168, 215, 248]
[63, 159, 168, 205, 215, 248]
[44, 63, 137, 192, 205, 215]
[63, 137, 181, 192, 205, 215]
[8, 63, 137, 181, 192, 215]
[8, 28, 63, 115, 181, 192]
[27, 122, 136, 150, 233, 239]
[122, 136, 150, 212, 233, 239]
[22, 48, 82, 95, 218, 219]
[120, 122, 209, 218, 219, 226]
[135, 172, 174, 215, 232, 247]
[135, 149, 172, 174, 215, 232]
[94, 117, 150, 210, 212, 238]
[94, 117, 210, 212, 232, 238]
[94, 117, 210, 232, 238, 243]
[22, 88, 149, 172, 173, 242]
[41, 115, 181, 211, 226, 228]
[8, 28, 115, 181, 192, 228]
[13, 41, 117, 150, 228, 239]
[13, 117, 150, 196, 228, 239]
[12, 13, 41, 137, 228, 248]
[131, 160, 225, 233, 242, 247]
[131, 160, 206, 225, 233, 247]
[6, 85, 103, 140, 153, 232]
[102, 117, 150, 153, 196, 239]
[102, 117, 150, 153, 212, 239]
[6, 41, 90, 172, 216, 242]
[34, 117, 212, 216, 239, 249]
[137, 140, 215, 219, 230, 248]
[102, 117, 153, 192, 212, 219]
[23, 199, 218, 223, 241, 243]
[73, 91, 152, 200, 210, 216]
[70, 73, 152, 157, 200, 216]
[15, 160, 188, 203, 214, 218]
[6, 15, 160, 188, 203, 249]
[15, 160, 188, 203, 218, 223]
[3, 6, 102, 178, 203, 234]
[3, 102, 152, 178, 203, 234]
[3, 152, 178, 203, 230, 234]
[40, 163, 178, 205, 215, 247]
