[24, 28, 29, 65, 92]
[12, 28, 29, 65, 92]
[28, 39, 63, 106, 168]
[1, 19, 66, 117, 168]
[1, 4, 5, 19, 117]
[19, 20, 29, 66, 154]
[10, 19, 134, 147, 154]
[13, 19, 134, 147, 154]
[19, 134, 135, 147, 154]
[13, 134, 135, 147, 154]
[5, 13, 135, 147, 154]
[8, 9, 135, 147, 154]
[5, 19, 135, 147, 154]
[5, 114, 135, 147, 154]
[8, 134, 135, 147, 154]
[36, 125, 148, 152, 155]
[16, 94, 102, 152, 155]
[16, 18, 94, 102, 155]
[49, 89, 95, 120, 179]
[15, 89, 95, 120, 179]
[89, 95, 120, 140, 179]
[15, 86, 89, 95, 179]
[43, 102, 141, 156, 169]
[16, 49, 54, 140, 160]
[39, 56, 78, 155, 171]
[2, 11, 54, 155, 168]
[2, 9, 11, 155, 168]
[55, 76, 135, 138, 147]
[54, 76, 135, 138, 147]
[9, 54, 135, 138, 147]
[86, 93, 137, 138, 143]
[14, 86, 93, 137, 138]
[16, 86, 93, 137, 138]
[14, 86, 93, 138, 143]
[16, 86, 93, 138, 143]
[86, 93, 117, 135, 138]
[86, 93, 117, 135, 136]
[86, 93, 117, 135, 153]
[86, 93, 117, 134, 135]
[64, 86, 93, 117, 135]
[47, 86, 93, 117, 135]
[86, 93, 117, 127, 173]
[16, 86, 93, 117, 173]
[17, 32, 86, 104, 173]
[12, 32, 86, 104, 173]
[14, 32, 86, 104, 173]
[10, 35, 151, 167, 175]
[10, 35, 55, 151, 167]
[35, 55, 59, 151, 167]
[10, 35, 99, 151, 167]
[10, 35, 100, 151, 167]
[35, 67, 100, 151, 167]
[10, 17, 100, 151, 167]
[35, 59, 100, 151, 167]
[48, 100, 139, 144, 167]
[48, 100, 139, 144, 163]
[48, 79, 100, 130, 150]
[48, 85, 100, 130, 150]
[48, 100, 130, 136, 150]
[17, 48, 100, 130, 150]
[6, 48, 100, 130, 150]
[48, 100, 130, 150, 160]
[17, 48, 79, 100, 130]
[6, 48, 79, 100, 130]
[48, 79, 100, 130, 160]
[48, 100, 130, 136, 160]
[46, 48, 79, 100, 130]
[17, 48, 59, 100, 130]
[17, 48, 59, 100, 151]
[17, 48, 100, 151, 167]
[17, 48, 59, 100, 167]
[17, 48, 59, 151, 167]
[57, 87, 139, 158, 167]
[57, 72, 87, 139, 158]
[85, 117, 146, 161, 178]
[117, 133, 146, 161, 178]
[117, 130, 146, 161, 178]
[61, 117, 146, 161, 178]
[79, 117, 130, 146, 161]
[61, 79, 117, 146, 161]
[85, 117, 130, 146, 161]
[85, 117, 133, 146, 161]
[85, 117, 146, 161, 170]
[31, 81, 135, 161, 179]
[31, 34, 135, 160, 161]
[31, 125, 135, 159, 162]
[31, 87, 125, 159, 162]
[31, 72, 87, 125, 162]
[21, 31, 87, 125, 162]
[16, 31, 87, 125, 162]
[31, 87, 90, 125, 162]
[23, 31, 90, 125, 162]
[31, 32, 90, 125, 162]
[31, 90, 125, 159, 162]
[31, 88, 90, 125, 162]
[31, 52, 88, 90, 125]
[31, 32, 88, 90, 125]
[31, 88, 90, 125, 179]
[7, 31, 90, 125, 179]
[29, 31, 90, 125, 179]
[31, 90, 125, 178, 179]
[31, 90, 125, 159, 179]
[7, 31, 90, 125, 159]
[29, 31, 90, 125, 159]
[31, 77, 90, 125, 159]
[10, 31, 77, 90, 125]
[7, 31, 77, 90, 125]
[23, 31, 77, 90, 125]
[7, 23, 31, 90, 125]
[7, 10, 31, 90, 125]
