[11, 37, 50, 70, 78, 98]
[6, 23, 86, 91, 101, 105]
[12, 23, 86, 91, 101, 105]
[23, 86, 91, 101, 105, 207]
[57, 86, 91, 101, 105, 207]
[86, 91, 104, 105, 207, 224]
[83, 91, 104, 105, 207, 224]
[83, 91, 105, 207, 214, 224]
[78, 91, 105, 207, 214, 224]
[28, 91, 105, 207, 214, 224]
[23, 91, 105, 207, 214, 224]
[54, 91, 105, 207, 214, 224]
[57, 91, 105, 207, 214, 224]
[89, 91, 105, 207, 214, 224]
[28, 89, 105, 207, 214, 224]
[17, 89, 105, 207, 214, 224]
[23, 89, 105, 207, 214, 224]
[51, 70, 94, 138, 159, 163]
[51, 77, 89, 103, 135, 149]
[51, 89, 103, 135, 146, 149]
[51, 77, 89, 135, 146, 149]
[51, 89, 113, 120, 144, 149]
[51, 68, 109, 120, 149, 175]
[67, 68, 109, 161, 175, 188]
[65, 68, 109, 161, 175, 188]
[78, 120, 146, 202, 212, 218]
[66, 120, 146, 202, 212, 218]
[100, 120, 146, 202, 212, 218]
[17, 75, 120, 202, 212, 218]
[75, 100, 120, 202, 212, 218]
[17, 41, 120, 202, 212, 218]
[66, 100, 120, 202, 212, 218]
[17, 100, 120, 202, 212, 218]
[21, 66, 69, 120, 212, 218]
[21, 66, 69, 120, 140, 212]
[21, 41, 69, 120, 140, 212]
[21, 69, 120, 140, 169, 212]
[39, 106, 140, 166, 176, 212]
[7, 106, 107, 140, 166, 212]
[61, 106, 107, 140, 166, 212]
[61, 166, 178, 205, 209, 212]
[61, 65, 166, 178, 209, 212]
[85, 105, 166, 176, 208, 212]
[105, 139, 150, 166, 176, 201]
[103, 133, 134, 162, 166, 194]
[88, 133, 166, 194, 201, 205]
[35, 60, 85, 115, 123, 166]
[35, 55, 85, 115, 134, 166]
[35, 85, 115, 134, 145, 166]
[63, 85, 115, 130, 134, 166]
[11, 63, 85, 143, 166, 193]
[11, 74, 125, 130, 152, 166]
[2, 11, 45, 74, 166, 207]
[6, 21, 90, 166, 189, 224]
[6, 21, 90, 189, 222, 224]
[6, 14, 21, 103, 222, 224]
[33, 37, 43, 48, 66, 222]
[4, 110, 149, 188, 206, 219]
[4, 66, 149, 188, 206, 208]
[4, 121, 149, 188, 206, 219]
[37, 43, 118, 121, 153, 188]
[118, 124, 175, 188, 212, 223]
