[6, 8, 13, 26, 41, 42]
[7, 13, 19, 25, 41, 91]
[7, 15, 19, 30, 41, 59]
[15, 33, 49, 53, 59, 73]
[5, 30, 33, 52, 59, 97]
[5, 30, 33, 52, 59, 96]
[1, 8, 33, 53, 59, 73]
[11, 16, 41, 59, 76, 97]
[6, 16, 38, 76, 83, 97]
[6, 38, 76, 83, 95, 97]
[6, 9, 38, 76, 95, 97]
[6, 9, 59, 76, 95, 97]
[16, 22, 43, 76, 81, 85]
[16, 30, 43, 76, 81, 85]
[16, 22, 36, 76, 81, 85]
[22, 36, 76, 81, 85, 97]
[16, 36, 76, 81, 85, 97]
[16, 22, 76, 81, 85, 97]
[16, 30, 76, 81, 85, 97]
[6, 16, 76, 81, 85, 97]
[16, 35, 76, 81, 85, 97]
[35, 36, 76, 81, 85, 97]
[16, 35, 36, 76, 81, 85]
[8, 10, 14, 39, 90, 93]
[39, 40, 42, 90, 93, 95]
[8, 39, 42, 89, 90, 93]
[39, 42, 89, 90, 93, 95]
[15, 16, 42, 59, 82, 90]
[8, 39, 42, 86, 89, 97]
[39, 42, 86, 87, 89, 97]
[22, 39, 42, 86, 87, 97]
[22, 39, 42, 85, 87, 97]
[7, 8, 10, 26, 42, 90]
[7, 10, 15, 42, 80, 90]
[10, 22, 38, 42, 43, 45]
[13, 16, 29, 51, 67, 90]
[6, 16, 38, 58, 67, 83]
[6, 16, 38, 72, 76, 83]
[16, 38, 73, 76, 78, 83]
[16, 31, 73, 76, 78, 83]
[16, 26, 31, 73, 76, 78]
[2, 16, 42, 62, 74, 82]
[13, 16, 26, 41, 42, 46]
[13, 16, 26, 41, 42, 90]
[6, 13, 16, 26, 41, 42]
[6, 13, 26, 41, 42, 46]
[6, 13, 16, 41, 42, 46]
[6, 13, 16, 41, 42, 45]
[6, 13, 41, 42, 45, 96]
[13, 31, 41, 42, 46, 66]
[13, 31, 41, 42, 66, 96]
[13, 25, 31, 41, 42, 66]
[13, 26, 31, 41, 42, 46]
[13, 25, 31, 41, 42, 46]
[13, 31, 41, 42, 46, 51]
[8, 13, 31, 41, 42, 96]
[8, 13, 26, 31, 41, 42]
[8, 13, 31, 41, 42, 66]
[31, 41, 42, 46, 66, 70]
[25, 31, 41, 42, 46, 66]
[26, 31, 41, 42, 46, 70]
[26, 31, 41, 42, 46, 94]
[25, 31, 42, 46, 64, 66]
[20, 22, 43, 64, 84, 87]
[18, 20, 43, 64, 84, 87]
[24, 27, 40, 64, 77, 84]
[24, 27, 64, 69, 75, 77]
[27, 64, 69, 75, 77, 93]
[20, 27, 40, 54, 64, 93]
[27, 40, 54, 64, 77, 93]
[40, 52, 54, 67, 74, 93]
[40, 77, 79, 83, 92, 94]
[10, 40, 52, 67, 90, 93]
[27, 40, 54, 71, 77, 83]
[18, 40, 52, 54, 71, 74]
[20, 22, 25, 43, 45, 98]
[18, 52, 55, 62, 89, 90]
[7, 18, 55, 62, 89, 90]
[7, 18, 29, 61, 87, 89]
[7, 8, 18, 62, 89, 90]
[7, 8, 89, 90, 93, 99]
[7, 8, 10, 90, 93, 99]
[7, 8, 61, 89, 93, 99]
[7, 8, 61, 89, 93, 96]
[7, 8, 20, 89, 93, 99]
[6, 18, 28, 55, 61, 70]
[6, 17, 18, 28, 55, 70]
[18, 28, 51, 55, 61, 70]
[28, 35, 70, 80, 83, 94]
[7, 18, 28, 55, 61, 70]
[7, 23, 28, 61, 70, 93]
[7, 23, 28, 61, 89, 93]
[28, 47, 48, 61, 69, 93]
[18, 28, 47, 50, 69, 85]
[18, 28, 47, 61, 69, 85]
[18, 47, 61, 69, 82, 85]
[28, 60, 61, 69, 81, 85]
[7, 28, 55, 61, 69, 81]
[7, 18, 28, 55, 69, 81]
[7, 18, 55, 61, 69, 81]
[7, 20, 23, 28, 89, 93]
[23, 28, 52, 61, 89, 93]
[7, 20, 28, 80, 89, 93]
[7, 18, 28, 55, 61, 89]
[23, 28, 51, 61, 89, 93]
[7, 28, 80, 89, 90, 93]
[20, 27, 40, 64, 78, 84]
[7, 20, 46, 87, 89, 99]
[7, 18, 20, 46, 87, 89]
[7, 20, 28, 89, 93, 97]
[7, 8, 20, 89, 93, 97]
[7, 8, 20, 65, 93, 97]
[7, 20, 65, 89, 93, 97]
[1, 27, 32, 75, 77, 82]
[1, 32, 33, 75, 77, 82]
[28, 51, 75, 77, 93, 97]
[23, 28, 51, 77, 93, 97]
[3, 57, 64, 77, 92, 94]
[3, 46, 57, 64, 77, 94]
[3, 77, 79, 83, 92, 94]
[3, 67, 79, 80, 83, 94]
[3, 23, 77, 79, 83, 92]
[22, 40, 66, 67, 79, 83]
[5, 52, 72, 80, 86, 91]
[0, 3, 23, 33, 46, 77]
[39, 40, 52, 67, 90, 93]
[0, 62, 78, 82, 90, 98]
[22, 39, 40, 67, 71, 83]
[22, 39, 42, 71, 87, 96]
[39, 40, 67, 71, 74, 83]
[2, 39, 40, 42, 71, 74]
[0, 2, 62, 74, 82, 98]
[22, 23, 39, 40, 47, 92]
[39, 40, 42, 47, 74, 93]
[37, 40, 42, 47, 74, 93]
[37, 40, 42, 47, 65, 93]
[7, 28, 39, 89, 93, 97]
[7, 28, 39, 74, 89, 93]
[7, 39, 89, 90, 93, 99]
[7, 28, 39, 89, 90, 93]
[7, 39, 42, 90, 93, 95]
[7, 39, 42, 89, 90, 95]
[7, 18, 61, 68, 88, 91]
[7, 18, 28, 61, 68, 88]
[39, 57, 64, 65, 68, 93]
[7, 39, 65, 90, 93, 95]
[7, 39, 65, 89, 90, 95]
[39, 65, 89, 90, 93, 95]
[16, 36, 37, 57, 74, 93]
[16, 37, 57, 74, 89, 93]
[16, 36, 57, 59, 74, 82]
[7, 8, 57, 74, 89, 93]
[7, 8, 57, 89, 93, 99]
[7, 46, 57, 87, 89, 99]
[7, 19, 55, 57, 87, 89]
[7, 34, 57, 68, 93, 99]
[16, 36, 57, 59, 82, 92]
[16, 46, 57, 87, 89, 99]
[8, 21, 31, 62, 89, 98]
[8, 31, 56, 62, 89, 98]
[6, 38, 64, 68, 84, 97]
[3, 56, 57, 63, 64, 92]
[8, 56, 57, 64, 75, 93]
[45, 52, 56, 92, 95, 98]
[21, 27, 35, 52, 62, 91]
[5, 40, 52, 65, 93, 95]
[45, 52, 59, 92, 95, 98]
[52, 56, 59, 92, 95, 98]
[5, 30, 52, 55, 62, 81]
[3, 5, 34, 52, 62, 80]
[5, 34, 52, 65, 93, 96]
[5, 52, 65, 93, 95, 96]
[5, 10, 28, 34, 52, 93]
[5, 37, 57, 65, 68, 93]
[7, 8, 20, 41, 81, 84]
[4, 10, 36, 37, 57, 92]
[28, 45, 52, 54, 55, 88]
[3, 35, 52, 55, 62, 79]
[3, 34, 35, 52, 62, 79]
[3, 27, 35, 52, 62, 79]
[0, 3, 27, 35, 36, 64]
[0, 3, 20, 27, 36, 64]
[1, 38, 48, 52, 66, 98]
[29, 38, 48, 66, 68, 95]
[34, 35, 52, 62, 66, 79]
[29, 34, 35, 66, 79, 84]
[29, 32, 45, 66, 95, 98]
[22, 32, 45, 62, 66, 98]
[18, 34, 64, 66, 68, 84]
[18, 29, 34, 66, 68, 84]
[16, 34, 51, 57, 67, 93]
[16, 34, 57, 66, 67, 93]
[16, 51, 57, 67, 74, 93]
[29, 68, 84, 86, 91, 97]
[7, 18, 68, 84, 91, 97]
[3, 10, 34, 46, 50, 99]
[7, 10, 28, 34, 80, 93]
[15, 27, 72, 73, 78, 84]
[15, 16, 27, 73, 78, 84]
[15, 16, 72, 73, 78, 84]
[16, 27, 72, 73, 78, 84]
[15, 16, 27, 72, 73, 78]
[15, 16, 27, 72, 78, 84]
[15, 16, 27, 72, 73, 84]
[16, 27, 72, 73, 84, 86]
[34, 35, 79, 80, 84, 94]
[3, 34, 35, 79, 80, 94]
[6, 8, 24, 72, 84, 86]
[28, 47, 51, 61, 69, 93]
