[95, 99, 110, 128]
[14, 95, 99, 110]
[95, 99, 107, 110]
[94, 95, 99, 107]
[94, 95, 99, 150]
[14, 95, 99, 150]
[95, 99, 107, 150]
[88, 95, 99, 141]
[25, 95, 99, 141]
[4, 95, 99, 141]
[4, 95, 99, 110]
[4, 88, 95, 99]
[4, 14, 95, 99]
[4, 94, 95, 99]
[22, 95, 99, 150]
[22, 95, 99, 107]
[22, 95, 99, 141]
[22, 76, 95, 99]
[76, 95, 99, 110]
[76, 95, 99, 150]
[76, 95, 99, 107]
[25, 76, 95, 99]
[76, 95, 99, 141]
[76, 94, 95, 99]
[76, 95, 99, 128]
[4, 95, 99, 128]
[22, 95, 99, 128]
[58, 95, 99, 128]
[58, 95, 99, 110]
[58, 88, 95, 99]
[58, 94, 95, 99]
[4, 58, 95, 99]
[22, 58, 95, 99]
[3, 58, 95, 99]
[3, 40, 95, 99]
[40, 95, 99, 110]
[40, 88, 95, 99]
[40, 95, 99, 150]
[40, 95, 99, 107]
[4, 40, 95, 99]
[40, 76, 95, 99]
[40, 58, 95, 99]
[40, 95, 99, 147]
[95, 99, 110, 147]
[88, 95, 99, 147]
[95, 99, 107, 147]
[25, 95, 99, 147]
[14, 95, 99, 147]
[95, 99, 141, 147]
[94, 95, 99, 147]
[22, 95, 99, 147]
[95, 99, 128, 147]
[41, 95, 99, 147]
[41, 95, 99, 110]
[41, 88, 95, 99]
[41, 95, 99, 150]
[41, 95, 99, 107]
[25, 41, 95, 99]
[41, 95, 99, 141]
[22, 41, 95, 99]
[41, 58, 95, 99]
[3, 41, 95, 99]
[3, 95, 99, 100]
[95, 99, 100, 123]
[25, 95, 99, 100]
[85, 95, 99, 100]
[14, 95, 99, 100]
[95, 99, 100, 144]
[87, 95, 99, 100]
[94, 95, 99, 100]
[4, 95, 99, 100]
[95, 99, 100, 128]
[58, 95, 99, 100]
[21, 95, 99, 100]
[21, 81, 95, 99]
[21, 95, 99, 108]
[1, 21, 95, 99]
[21, 95, 99, 123]
[21, 95, 99, 135]
[21, 88, 95, 99]
[21, 95, 99, 139]
[21, 32, 95, 99]
[21, 51, 95, 99]
[21, 27, 95, 99]
[8, 21, 95, 99]
[21, 95, 99, 141]
[21, 94, 95, 99]
[21, 76, 95, 99]
[21, 95, 99, 129]
[21, 95, 99, 137]
[21, 58, 95, 99]
[3, 21, 95, 99]
[21, 40, 95, 99]
[21, 95, 99, 147]
[21, 41, 95, 99]
[21, 93, 95, 99]
[93, 95, 99, 110]
[93, 95, 99, 107]
[14, 93, 95, 99]
[35, 93, 95, 99]
[76, 93, 95, 99]
[93, 95, 99, 128]
[3, 93, 95, 99]
[3, 19, 93, 95]
[3, 48, 93, 95]
[3, 93, 95, 110]
[3, 93, 95, 146]
[3, 93, 95, 104]
[3, 52, 93, 95]
[3, 70, 93, 95]
[3, 93, 95, 107]
[3, 9, 93, 95]
[3, 27, 93, 95]
[3, 87, 93, 95]
[3, 93, 95, 129]
[3, 93, 95, 128]
[19, 93, 95, 128]
[20, 93, 95, 128]
[93, 95, 128, 143]
[93, 95, 128, 149]
[72, 93, 95, 128]
[48, 93, 95, 128]
[69, 93, 95, 128]
[93, 95, 110, 128]
[5, 93, 95, 128]
[93, 95, 102, 128]
[93, 95, 128, 146]
[9, 93, 95, 128]
[93, 95, 121, 128]
[93, 95, 127, 128]
[27, 93, 95, 128]
[35, 93, 95, 128]
[76, 93, 95, 128]
[19, 76, 93, 95]
[76, 93, 95, 143]
[76, 86, 93, 95]
[67, 76, 93, 95]
[48, 76, 93, 95]
[69, 76, 93, 95]
[76, 93, 95, 110]
[5, 76, 93, 95]
[76, 93, 95, 104]
[52, 76, 93, 95]
[76, 93, 95, 107]
[76, 87, 93, 95]
[76, 93, 95, 129]
[9, 76, 93, 95]
[76, 93, 95, 102]
[67, 93, 95, 102]
[69, 93, 95, 102]
[5, 93, 95, 102]
[50, 93, 95, 102]
[83, 93, 95, 102]
[70, 93, 95, 102]
[87, 93, 95, 102]
[8, 93, 95, 102]
[93, 95, 102, 146]
[93, 95, 102, 129]
[93, 95, 102, 127]
[19, 93, 95, 127]
[93, 95, 127, 143]
[0, 93, 95, 127]
[93, 95, 127, 149]
[86, 93, 95, 127]
[48, 93, 95, 127]
[5, 93, 95, 127]
[52, 93, 95, 127]
[83, 93, 95, 127]
[70, 93, 95, 127]
[14, 93, 95, 127]
[87, 93, 95, 127]
[93, 95, 127, 129]
[9, 93, 95, 127]
[0, 9, 93, 95]
[9, 93, 95, 149]
[9, 67, 93, 95]
[9, 72, 93, 95]
[9, 69, 93, 95]
[9, 93, 95, 110]
[5, 9, 93, 95]
[9, 50, 93, 95]
[9, 52, 93, 95]
[9, 83, 93, 95]
[9, 70, 93, 95]
[9, 14, 93, 95]
[9, 87, 93, 95]
[8, 9, 93, 95]
[8, 19, 93, 95]
[8, 20, 93, 95]
[8, 93, 95, 143]
[8, 86, 93, 95]
[8, 72, 93, 95]
[8, 48, 93, 95]
[8, 50, 93, 95]
[8, 52, 93, 95]
[8, 83, 93, 95]
[8, 70, 93, 95]
[8, 93, 95, 107]
[8, 14, 93, 95]
[14, 19, 93, 95]
[14, 93, 95, 149]
[14, 86, 93, 95]
[14, 67, 93, 95]
[14, 72, 93, 95]
[14, 48, 93, 95]
[14, 93, 95, 110]
[5, 14, 93, 95]
[14, 50, 93, 95]
[14, 52, 93, 95]
[14, 83, 93, 95]
[19, 83, 93, 95]
[20, 83, 93, 95]
[83, 93, 95, 143]
[0, 83, 93, 95]
[83, 93, 95, 149]
[67, 83, 93, 95]
[69, 83, 93, 95]
[83, 93, 95, 110]
[5, 83, 93, 95]
[52, 83, 93, 95]
[19, 52, 93, 95]
[52, 93, 95, 143]
[52, 93, 95, 149]
[52, 86, 93, 95]
[52, 67, 93, 95]
[5, 52, 93, 95]
[50, 52, 93, 95]
[20, 50, 93, 95]
[0, 50, 93, 95]
[50, 93, 95, 149]
[50, 67, 93, 95]
[50, 69, 93, 95]
[50, 93, 95, 110]
[5, 50, 93, 95]
[5, 19, 93, 95]
[5, 20, 93, 95]
[0, 5, 93, 95]
[5, 93, 95, 149]
[5, 72, 93, 95]
[19, 72, 93, 95]
[0, 72, 93, 95]
[72, 86, 93, 95]
[67, 72, 93, 95]
[20, 67, 93, 95]
[67, 93, 95, 149]
[67, 86, 93, 95]
[19, 86, 93, 95]
[20, 86, 93, 95]
[0, 86, 93, 95]
[86, 93, 95, 149]
[20, 93, 95, 149]
[19, 20, 93, 95]
[0, 20, 93, 95]
[0, 93, 95, 143]
[19, 48, 93, 95]
[48, 86, 93, 95]
[48, 69, 93, 95]
[69, 93, 95, 143]
[0, 69, 93, 95]
[69, 93, 95, 149]
[69, 86, 93, 95]
[69, 72, 93, 95]
[69, 93, 95, 110]
[19, 93, 95, 110]
[93, 95, 110, 143]
[72, 93, 95, 110]
[19, 93, 95, 146]
[20, 93, 95, 146]
[52, 93, 95, 146]
[93, 95, 146, 149]
[69, 93, 95, 146]
[69, 70, 93, 95]
[20, 70, 93, 95]
[48, 70, 93, 95]
[70, 83, 93, 95]
[52, 70, 93, 95]
[70, 86, 93, 95]
[70, 72, 93, 95]
[19, 87, 93, 95]
[0, 87, 93, 95]
[83, 87, 93, 95]
[86, 87, 93, 95]
[87, 93, 95, 149]
[5, 87, 93, 95]
[87, 93, 95, 110]
[69, 87, 93, 95]
[87, 93, 95, 146]
[87, 93, 95, 104]
[19, 93, 95, 104]
[20, 93, 95, 104]
[93, 95, 104, 143]
[67, 93, 95, 104]
[0, 93, 95, 104]
[72, 93, 95, 104]
[50, 93, 95, 104]
[69, 93, 95, 104]
[21, 69, 93, 95]
[20, 21, 93, 95]
[3, 21, 93, 95]
[21, 93, 95, 127]
[21, 93, 95, 102]
[21, 48, 93, 95]
[21, 67, 93, 95]
[21, 52, 93, 95]
[21, 76, 93, 95]
[21, 72, 93, 95]
[21, 93, 95, 149]
[5, 21, 93, 95]
[8, 21, 93, 95]
[20, 93, 95, 107]
[67, 93, 95, 107]
[0, 93, 95, 107]
[86, 93, 95, 107]
[50, 93, 95, 107]
[93, 95, 107, 110]
[93, 95, 107, 146]
[87, 93, 95, 107]
[93, 95, 107, 121]
[20, 93, 95, 121]
[93, 95, 121, 143]
[0, 93, 95, 121]
[83, 93, 95, 121]
[9, 93, 95, 121]
[14, 93, 95, 121]
[93, 95, 121, 149]
[8, 93, 95, 121]
[93, 95, 110, 121]
[70, 93, 95, 121]
[93, 95, 104, 121]
[21, 93, 95, 121]
[93, 95, 121, 129]
[67, 93, 95, 129]
[0, 93, 95, 129]
[83, 93, 95, 129]
[52, 93, 95, 129]
[86, 93, 95, 129]
[93, 95, 129, 149]
[5, 93, 95, 129]
[69, 93, 95, 129]
[87, 93, 95, 129]
[93, 95, 104, 129]
[21, 93, 95, 129]
[93, 95, 107, 129]
[93, 95, 102, 108]
[27, 93, 95, 127]
[27, 83, 93, 95]
[9, 27, 93, 95]
[14, 27, 93, 95]
[27, 86, 93, 95]
[5, 27, 93, 95]
[8, 27, 93, 95]
[27, 87, 93, 95]
[27, 93, 95, 104]
[21, 27, 93, 95]
[27, 93, 95, 121]
[27, 93, 95, 129]
[27, 93, 95, 137]
[93, 95, 137, 143]
[48, 93, 95, 137]
[0, 93, 95, 137]
[83, 93, 95, 137]
[9, 93, 95, 137]
[52, 93, 95, 137]
[76, 93, 95, 137]
[72, 93, 95, 137]
[5, 93, 95, 137]
[8, 93, 95, 137]
[69, 93, 95, 137]
[93, 95, 137, 146]
[70, 93, 95, 137]
[87, 93, 95, 137]
[21, 93, 95, 137]
[93, 95, 121, 137]
[93, 95, 129, 137]
[35, 93, 95, 137]
[35, 93, 95, 127]
[35, 93, 95, 143]
[35, 83, 93, 95]
[9, 35, 93, 95]
[35, 52, 93, 95]
[5, 35, 93, 95]
[35, 50, 93, 95]
[35, 93, 95, 110]
[35, 93, 95, 146]
[35, 70, 93, 95]
[35, 93, 95, 104]
[35, 93, 95, 107]
[35, 93, 95, 121]
[35, 93, 95, 129]
[35, 57, 95, 129]
[35, 71, 95, 129]
[35, 95, 129, 150]
[35, 95, 129, 148]
[35, 95, 103, 129]
[35, 95, 129, 144]
[25, 35, 95, 129]
[35, 94, 95, 129]
[35, 95, 129, 147]
[35, 95, 127, 129]
[35, 83, 95, 129]
[35, 52, 95, 129]
[35, 51, 95, 129]
[5, 35, 95, 129]
[35, 95, 98, 129]
[35, 95, 104, 129]
[35, 95, 107, 129]
[35, 95, 121, 129]
[35, 95, 121, 123]
[35, 71, 95, 121]
[35, 95, 121, 157]
[35, 95, 121, 142]
[35, 95, 121, 136]
[35, 95, 121, 150]
[35, 60, 95, 121]
[35, 95, 121, 148]
[35, 95, 106, 121]
[35, 95, 103, 121]
[35, 95, 121, 144]
[25, 35, 95, 121]
[35, 94, 95, 121]
[35, 85, 95, 121]
[35, 95, 121, 147]
[4, 35, 95, 121]
[35, 95, 121, 128]
[35, 95, 121, 143]
[35, 83, 95, 121]
[9, 35, 95, 121]
[35, 51, 95, 121]
[32, 35, 95, 121]
[35, 95, 110, 121]
[35, 70, 95, 121]
[35, 95, 98, 121]
[35, 95, 104, 121]
[35, 95, 107, 121]
[35, 57, 95, 107]
[35, 95, 107, 123]
[35, 71, 95, 107]
[35, 95, 107, 157]
[35, 95, 107, 136]
[35, 95, 107, 150]
[35, 60, 95, 107]
[35, 95, 106, 107]
[35, 95, 103, 107]
[25, 35, 95, 107]
[35, 94, 95, 107]
[35, 95, 107, 147]
[35, 51, 95, 107]
[35, 50, 95, 107]
[35, 95, 107, 110]
[35, 95, 107, 146]
[35, 95, 98, 107]
[35, 57, 95, 98]
[35, 71, 95, 98]
[35, 95, 97, 98]
[35, 95, 98, 142]
[35, 95, 98, 136]
[35, 95, 98, 150]
[35, 60, 95, 98]
[35, 95, 98, 148]
[35, 95, 98, 106]
[35, 95, 98, 144]
[25, 35, 95, 98]
[35, 85, 95, 98]
[35, 95, 98, 127]
[35, 83, 95, 98]
[9, 35, 95, 98]
[35, 95, 98, 139]
[35, 51, 95, 98]
[32, 35, 95, 98]
[35, 95, 98, 99]
[5, 35, 95, 98]
[35, 50, 95, 98]
[35, 95, 98, 110]
[35, 95, 98, 146]
[35, 70, 95, 98]
[35, 57, 70, 95]
[35, 70, 95, 123]
[35, 70, 71, 95]
[35, 70, 95, 150]
[35, 60, 70, 95]
[35, 70, 95, 148]
[35, 70, 95, 106]
[35, 70, 85, 95]
[35, 70, 95, 147]
[35, 70, 95, 127]
[35, 70, 83, 95]
[9, 35, 70, 95]
[35, 52, 70, 95]
[35, 70, 95, 139]
[32, 35, 70, 95]
[35, 70, 95, 146]
[35, 95, 146, 157]
[35, 95, 136, 146]
[35, 95, 146, 150]
[35, 60, 95, 146]
[35, 95, 144, 146]
[25, 35, 95, 146]
[35, 94, 95, 146]
[35, 85, 95, 146]
[35, 95, 146, 147]
[4, 35, 95, 146]
[35, 95, 128, 146]
[35, 52, 95, 146]
[35, 51, 95, 146]
[32, 35, 95, 146]
[32, 35, 57, 95]
[32, 35, 95, 123]
[32, 35, 95, 142]
[32, 35, 60, 95]
[32, 35, 95, 144]
[32, 35, 95, 147]
[4, 32, 35, 95]
[32, 35, 51, 95]
[5, 32, 35, 95]
[32, 35, 50, 95]
[32, 35, 95, 148]
[32, 35, 95, 106]
[32, 35, 85, 95]
[35, 85, 95, 123]
[35, 60, 85, 95]
[35, 85, 95, 143]
[35, 85, 95, 150]
[35, 85, 95, 136]
[25, 35, 85, 95]
[35, 85, 94, 95]
[35, 85, 95, 127]
[35, 83, 85, 95]
[35, 85, 95, 139]
[35, 85, 95, 144]
[35, 85, 95, 147]
[4, 35, 85, 95]
[35, 85, 95, 142]
[35, 85, 95, 148]
[35, 95, 148, 157]
[35, 95, 136, 148]
[35, 95, 103, 148]
[25, 35, 95, 148]
[35, 94, 95, 148]
[35, 95, 127, 148]
[35, 83, 95, 148]
[35, 95, 139, 148]
[35, 57, 95, 148]
[35, 50, 95, 148]
[35, 95, 142, 148]
[35, 71, 95, 142]
[35, 95, 123, 142]
[35, 95, 142, 143]
[35, 95, 142, 157]
[25, 35, 95, 142]
[35, 95, 127, 142]
[35, 95, 139, 142]
[35, 51, 95, 142]
[5, 35, 95, 142]
[5, 35, 71, 95]
[5, 35, 95, 97]
[5, 35, 60, 95]
[5, 35, 95, 150]
[5, 35, 95, 157]
[5, 25, 35, 95]
[5, 35, 94, 95]
[5, 35, 95, 127]
[5, 35, 83, 95]
[5, 35, 95, 147]
[4, 5, 35, 95]
[4, 35, 71, 95]
[4, 35, 95, 97]
[4, 35, 60, 95]
[4, 35, 95, 143]
[4, 35, 95, 136]
[4, 35, 94, 95]
[4, 35, 95, 127]
[4, 35, 95, 139]
[4, 35, 57, 95]
[4, 35, 95, 144]
[35, 71, 95, 144]
[35, 95, 144, 157]
[35, 95, 136, 144]
[35, 94, 95, 144]
[35, 95, 127, 144]
[35, 57, 95, 144]
[35, 57, 95, 150]
[35, 57, 95, 157]
[35, 57, 95, 136]
[35, 57, 94, 95]
[35, 57, 83, 95]
[35, 71, 83, 95]
[35, 83, 95, 123]
[35, 60, 83, 95]
[35, 83, 95, 143]
[25, 35, 83, 95]
[35, 83, 94, 95]
[35, 83, 95, 127]
[35, 95, 123, 127]
[35, 60, 95, 127]
[35, 95, 127, 143]
[35, 95, 127, 150]
[35, 95, 127, 157]
[35, 95, 127, 136]
[25, 35, 95, 127]
[25, 35, 71, 95]
[25, 35, 95, 123]
[25, 35, 95, 143]
[25, 35, 95, 136]
[35, 71, 95, 136]
[35, 60, 95, 136]
[35, 95, 136, 157]
[35, 60, 95, 157]
[35, 95, 143, 157]
[35, 60, 95, 143]
[35, 60, 71, 95]
[35, 60, 95, 97]
[35, 60, 95, 150]
[35, 95, 97, 150]
[35, 95, 123, 150]
[35, 95, 143, 150]
[35, 95, 103, 150]
[35, 95, 103, 143]
[35, 95, 103, 136]
[35, 94, 95, 103]
[35, 71, 94, 95]
[35, 94, 95, 143]
[35, 94, 95, 150]
[35, 71, 95, 139]
[35, 95, 123, 139]
[35, 60, 95, 139]
[35, 95, 103, 139]
[35, 83, 95, 139]
[35, 95, 139, 147]
[35, 71, 95, 147]
[35, 95, 123, 147]
[35, 60, 95, 147]
[35, 95, 143, 147]
[35, 95, 147, 157]
[35, 95, 103, 147]
[25, 35, 95, 147]
[35, 94, 95, 147]
[35, 95, 127, 147]
[35, 83, 95, 147]
[35, 51, 95, 123]
[35, 51, 95, 143]
[35, 51, 95, 136]
[35, 51, 94, 95]
[35, 51, 95, 127]
[35, 51, 95, 144]
[4, 35, 51, 95]
[4, 35, 50, 95]
[35, 50, 60, 95]
[35, 50, 95, 150]
[35, 50, 95, 157]
[25, 35, 50, 95]
[35, 50, 95, 144]
[5, 35, 50, 95]
[5, 35, 95, 106]
[35, 71, 95, 106]
[35, 95, 106, 123]
[35, 60, 95, 106]
[35, 95, 106, 150]
[35, 95, 106, 157]
[35, 95, 106, 136]
[35, 95, 103, 106]
[25, 35, 95, 106]
[35, 95, 106, 127]
[35, 83, 95, 106]
[35, 95, 106, 139]
[35, 57, 95, 106]
[35, 95, 106, 147]
[4, 35, 95, 106]
[35, 51, 95, 106]
[35, 95, 106, 142]
[35, 95, 106, 148]
[9, 35, 95, 123]
[9, 35, 95, 150]
[9, 35, 95, 157]
[9, 25, 35, 95]
[9, 35, 95, 127]
[9, 35, 83, 95]
[9, 35, 95, 139]
[4, 9, 35, 95]
[5, 9, 35, 95]
[9, 35, 50, 95]
[9, 35, 95, 142]
[9, 32, 35, 95]
[9, 35, 95, 128]
[35, 60, 95, 128]
[35, 95, 128, 143]
[25, 35, 95, 128]
[35, 95, 127, 128]
[35, 95, 128, 147]
[4, 35, 95, 128]
[35, 51, 95, 128]
[5, 35, 95, 128]
[35, 95, 128, 148]
[35, 85, 95, 128]
[35, 95, 110, 128]
[35, 71, 95, 110]
[35, 95, 110, 157]
[35, 95, 103, 110]
[35, 83, 95, 110]
[35, 95, 110, 147]
[4, 35, 95, 110]
[35, 51, 95, 110]
[35, 50, 95, 110]
[35, 95, 110, 148]
[35, 95, 106, 110]
[35, 85, 95, 110]
[32, 35, 95, 110]
[9, 35, 95, 110]
[9, 35, 52, 95]
[35, 52, 95, 143]
[35, 52, 95, 136]
[35, 52, 95, 103]
[5, 35, 52, 95]
[35, 52, 95, 127]
[35, 52, 83, 95]
[35, 52, 95, 139]
[35, 52, 95, 144]
[35, 52, 95, 147]
[4, 35, 52, 95]
[35, 50, 52, 95]
[35, 52, 95, 148]
[35, 95, 104, 148]
[35, 95, 104, 143]
[35, 60, 95, 104]
[35, 95, 104, 150]
[35, 95, 104, 136]
[35, 95, 104, 139]
[35, 57, 95, 104]
[35, 95, 104, 144]
[35, 95, 104, 147]
[4, 35, 95, 104]
[35, 50, 95, 104]
[32, 35, 95, 104]
[32, 95, 104, 159]
[32, 65, 95, 104]
[32, 95, 104, 109]
[32, 95, 104, 141]
[32, 67, 95, 104]
[32, 95, 104, 135]
[0, 32, 95, 104]
[32, 72, 95, 104]
[32, 87, 95, 104]
[32, 95, 104, 121]
[32, 88, 95, 104]
[32, 57, 95, 104]
[32, 95, 104, 144]
[32, 95, 104, 147]
[32, 50, 95, 104]
[20, 50, 95, 104]
[50, 66, 95, 104]
[24, 50, 95, 104]
[50, 58, 95, 104]
[50, 95, 104, 109]
[50, 95, 104, 141]
[50, 67, 95, 104]
[0, 50, 95, 104]
[50, 69, 95, 104]
[50, 88, 95, 104]
[50, 95, 104, 150]
[50, 95, 104, 144]
[95, 104, 105, 144]
[22, 95, 104, 144]
[40, 95, 104, 144]
[27, 95, 104, 144]
[95, 104, 109, 144]
[95, 104, 136, 144]
[95, 104, 129, 144]
[67, 95, 104, 144]
[72, 95, 104, 144]
[87, 95, 104, 144]
[95, 104, 121, 144]
[57, 95, 104, 144]
[57, 95, 104, 159]
[19, 57, 95, 104]
[20, 57, 95, 104]
[57, 66, 95, 104]
[57, 95, 104, 105]
[3, 57, 95, 104]
[27, 57, 95, 104]
[57, 76, 95, 104]
[57, 95, 104, 143]
[57, 95, 104, 136]
[57, 95, 104, 129]
[57, 95, 104, 141]
[57, 67, 95, 104]
[57, 87, 95, 104]
[57, 69, 95, 104]
[57, 88, 95, 104]
[57, 95, 104, 150]
[31, 95, 104, 150]
[95, 104, 150, 159]
[66, 95, 104, 150]
[65, 95, 104, 150]
[24, 95, 104, 150]
[22, 95, 104, 150]
[3, 95, 104, 150]
[40, 95, 104, 150]
[76, 95, 104, 150]
[95, 104, 143, 150]
[95, 104, 129, 150]
[67, 95, 104, 150]
[0, 95, 104, 150]
[87, 95, 104, 150]
[88, 95, 104, 150]
[95, 104, 121, 150]
[31, 95, 104, 121]
[20, 95, 104, 121]
[24, 95, 104, 121]
[95, 104, 105, 121]
[22, 95, 104, 121]
[58, 95, 104, 121]
[27, 95, 104, 121]
[95, 104, 121, 143]
[95, 104, 121, 136]
[95, 104, 121, 129]
[0, 95, 104, 121]
[0, 20, 95, 104]
[0, 66, 95, 104]
[0, 22, 95, 104]
[0, 40, 95, 104]
[0, 95, 104, 143]
[0, 95, 104, 136]
[0, 95, 104, 129]
[0, 95, 104, 135]
[31, 95, 104, 135]
[66, 95, 104, 135]
[24, 95, 104, 135]
[3, 95, 104, 135]
[95, 104, 135, 136]
[95, 104, 129, 135]
[66, 95, 104, 129]
[22, 95, 104, 129]
[3, 95, 104, 129]
[58, 95, 104, 129]
[40, 95, 104, 129]
[27, 95, 104, 129]
[27, 95, 104, 159]
[27, 65, 95, 104]
[24, 27, 95, 104]
[22, 27, 95, 104]
[3, 27, 95, 104]
[27, 40, 95, 104]
[31, 40, 95, 104]
[20, 40, 95, 104]
[40, 95, 104, 105]
[3, 40, 95, 104]
[40, 58, 95, 104]
[20, 58, 95, 104]
[24, 58, 95, 104]
[58, 95, 104, 105]
[22, 58, 95, 104]
[3, 58, 95, 104]
[3, 31, 95, 104]
[3, 19, 95, 104]
[3, 66, 95, 104]
[3, 65, 95, 104]
[3, 22, 95, 104]
[22, 31, 95, 104]
[22, 95, 104, 159]
[20, 22, 95, 104]
[22, 24, 95, 104]
[22, 95, 104, 105]
[31, 95, 104, 105]
[66, 95, 104, 105]
[24, 95, 104, 105]
[24, 66, 95, 104]
[19, 31, 95, 104]
[19, 20, 95, 104]
[31, 65, 95, 104]
[19, 76, 95, 104]
[76, 95, 104, 105]
[22, 76, 95, 104]
[40, 76, 95, 104]
[76, 95, 104, 143]
[31, 95, 104, 143]
[95, 104, 143, 159]
[66, 95, 104, 143]
[65, 95, 104, 143]
[58, 95, 104, 143]
[58, 95, 104, 136]
[31, 95, 104, 136]
[95, 104, 136, 159]
[95, 104, 105, 136]
[22, 95, 104, 136]
[3, 95, 104, 136]
[40, 95, 104, 136]
[95, 104, 141, 159]
[19, 95, 104, 141]
[20, 95, 104, 141]
[66, 95, 104, 141]
[65, 95, 104, 141]
[24, 95, 104, 141]
[22, 95, 104, 141]
[76, 95, 104, 141]
[95, 104, 129, 141]
[67, 95, 104, 141]
[31, 67, 95, 104]
[67, 95, 104, 159]
[20, 67, 95, 104]
[66, 67, 95, 104]
[65, 67, 95, 104]
[67, 95, 104, 105]
[67, 76, 95, 104]
[67, 95, 104, 136]
[67, 95, 104, 129]
[67, 72, 95, 104]
[31, 72, 95, 104]
[72, 95, 104, 159]
[19, 72, 95, 104]
[72, 95, 104, 105]
[40, 72, 95, 104]
[72, 95, 104, 141]
[0, 72, 95, 104]
[0, 87, 95, 104]
[31, 87, 95, 104]
[87, 95, 104, 159]
[19, 87, 95, 104]
[65, 87, 95, 104]
[22, 87, 95, 104]
[3, 87, 95, 104]
[27, 87, 95, 104]
[76, 87, 95, 104]
[87, 95, 104, 136]
[87, 95, 104, 129]
[87, 95, 104, 141]
[87, 95, 104, 135]
[31, 87, 95, 135]
[3, 87, 95, 135]
[81, 87, 95, 135]
[86, 87, 95, 135]
[87, 95, 123, 135]
[87, 95, 135, 136]
[87, 95, 129, 135]
[73, 87, 95, 129]
[22, 87, 95, 129]
[3, 87, 95, 129]
[41, 87, 95, 129]
[1, 87, 95, 129]
[87, 95, 129, 149]
[27, 87, 95, 129]
[87, 95, 107, 129]
[86, 87, 95, 129]
[76, 87, 95, 129]
[19, 76, 87, 95]
[22, 76, 87, 95]
[76, 81, 87, 95]
[76, 87, 95, 107]
[76, 86, 87, 95]
[86, 87, 95, 159]
[19, 86, 87, 95]
[65, 86, 87, 95]
[22, 86, 87, 95]
[81, 86, 87, 95]
[41, 86, 87, 95]
[86, 87, 95, 100]
[1, 86, 87, 95]
[86, 87, 95, 149]
[27, 86, 87, 95]
[86, 87, 95, 107]
[31, 87, 95, 107]
[87, 95, 107, 159]
[73, 87, 95, 107]
[65, 87, 95, 107]
[22, 87, 95, 107]
[3, 87, 95, 107]
[81, 87, 95, 107]
[41, 87, 95, 107]
[19, 41, 87, 95]
[41, 73, 87, 95]
[41, 65, 87, 95]
[22, 41, 87, 95]
[3, 41, 87, 95]
[3, 31, 87, 95]
[3, 19, 87, 95]
[3, 73, 87, 95]
[3, 65, 87, 95]
[3, 22, 87, 95]
[22, 31, 87, 95]
[22, 87, 95, 159]
[22, 73, 87, 95]
[0, 22, 87, 95]
[22, 87, 95, 127]
[22, 87, 95, 144]
[22, 87, 95, 149]
[22, 75, 87, 95]
[22, 75, 95, 124]
[22, 41, 75, 95]
[22, 75, 95, 129]
[22, 31, 75, 95]
[22, 58, 75, 95]
[22, 75, 95, 121]
[3, 22, 75, 95]
[22, 75, 86, 95]
[0, 22, 75, 95]
[22, 75, 95, 127]
[22, 75, 95, 159]
[22, 75, 95, 149]
[22, 95, 124, 149]
[20, 22, 95, 149]
[22, 41, 95, 149]
[22, 95, 129, 149]
[22, 24, 95, 149]
[22, 31, 95, 149]
[22, 95, 128, 149]
[22, 73, 95, 149]
[22, 71, 95, 149]
[22, 95, 121, 149]
[22, 86, 95, 149]
[22, 95, 127, 149]
[22, 95, 149, 159]
[22, 95, 128, 159]
[22, 71, 95, 159]
[22, 86, 95, 159]
[22, 95, 107, 159]
[22, 95, 142, 159]
[22, 95, 124, 142]
[22, 41, 95, 142]
[22, 76, 95, 142]
[22, 24, 95, 142]
[22, 31, 95, 142]
[22, 58, 95, 142]
[22, 73, 95, 142]
[22, 71, 95, 142]
[22, 95, 121, 142]
[3, 22, 95, 142]
[3, 22, 41, 95]
[3, 22, 95, 129]
[3, 22, 31, 95]
[3, 22, 58, 95]
[3, 22, 95, 128]
[3, 22, 73, 95]
[22, 73, 95, 124]
[8, 22, 73, 95]
[20, 22, 73, 95]
[22, 41, 73, 95]
[22, 73, 95, 129]
[22, 24, 73, 95]
[22, 58, 73, 95]
[22, 73, 95, 128]
[20, 22, 95, 128]
[22, 76, 95, 128]
[22, 31, 95, 128]
[22, 58, 95, 128]
[8, 22, 58, 95]
[20, 22, 58, 95]
[22, 41, 58, 95]
[22, 58, 95, 129]
[22, 24, 58, 95]
[22, 31, 58, 95]
[22, 31, 95, 124]
[20, 22, 95, 124]
[8, 20, 22, 95]
[22, 41, 95, 124]
[22, 41, 95, 129]
[22, 76, 95, 129]
[22, 76, 95, 124]
[22, 24, 95, 124]
[8, 22, 24, 95]
[22, 24, 41, 95]
[22, 41, 71, 95]
[22, 71, 95, 124]
[20, 22, 71, 95]
[22, 71, 95, 129]
[22, 31, 71, 95]
[22, 71, 73, 95]
[22, 71, 95, 121]
[8, 22, 95, 121]
[20, 22, 95, 121]
[22, 95, 121, 129]
[22, 24, 95, 121]
[22, 31, 95, 121]
[22, 58, 95, 121]
[22, 95, 121, 128]
[22, 95, 105, 121]
[8, 22, 95, 105]
[22, 76, 95, 105]
[22, 24, 95, 105]
